experiment,filename,true_label,times_tested,times_correct,accuracy
XGB_child3,Train64.csv,Normal,5,5,1.0
XGB_child3,Train65.csv,Normal,5,5,1.0
XGB_child3,Train66.csv,Normal,5,5,1.0
XGB_child3,Train67.csv,Normal,5,5,1.0
XGB_child3,Train68.csv,Normal,5,5,1.0
XGB_child3,Train69.csv,Normal,5,5,1.0
XGB_child3,Train7.csv,Normal,5,5,1.0
XGB_child3,Train70.csv,Normal,5,5,1.0
XGB_child3,Train71.csv,Normal,5,5,1.0
XGB_child3,Train72.csv,Side II,5,5,1.0
XGB_child3,Train73.csv,Normal,5,5,1.0
XGB_child3,Train74.csv,Normal,5,5,1.0
XGB_child3,Train75.csv,Normal,5,5,1.0
XGB_child3,Train76.csv,Normal,5,5,1.0
XGB_child3,Train77.csv,Normal,5,5,1.0
XGB_child3,Train78.csv,Normal,5,5,1.0
XGB_child3,Train79.csv,Normal,5,5,1.0
XGB_child3,Train8.csv,Normal,5,5,1.0
XGB_child3,Train80.csv,Normal,5,5,1.0
XGB_child3,Train81.csv,Normal,5,5,1.0
XGB_child3,Train82.csv,Normal,5,5,1.0
XGB_child3,Train83.csv,Side I,5,5,1.0
XGB_child3,Train84.csv,Normal,5,5,1.0
XGB_child3,Train85.csv,Normal,5,5,1.0
XGB_child3,Train86.csv,Normal,5,5,1.0
XGB_child3,Train87.csv,Normal,5,5,1.0
XGB_child3,Train88.csv,Normal,5,5,1.0
XGB_child3,Train89.csv,Normal,5,4,0.8
XGB_child3,Train9.csv,Normal,5,5,1.0
XGB_child3,Train90.csv,Normal,5,5,1.0
XGB_child3,Train91.csv,Normal,5,5,1.0
XGB_child3,Train92.csv,Normal,5,5,1.0
XGB_child3,Train93.csv,Side II,5,5,1.0
XGB_child3,Train94.csv,Normal,5,5,1.0
XGB_child3,Train95.csv,Normal,5,5,1.0
XGB_child3,Train96.csv,Normal,5,5,1.0
XGB_child3,Train97.csv,Normal,5,5,1.0
XGB_child3,Train98.csv,Normal,5,5,1.0
XGB_child3,Train99.csv,Normal,5,5,1.0
XGB_depth3,Train1.csv,Normal,5,5,1.0
XGB_depth3,Train10.csv,Normal,5,5,1.0
XGB_depth3,Train100.csv,Side I,5,0,0.0
XGB_depth3,Train101.csv,Normal,5,5,1.0
XGB_depth3,Train102.csv,Normal,5,5,1.0
XGB_depth3,Train103.csv,Side II,5,4,0.8
XGB_depth3,Train104.csv,Side II,5,5,1.0
XGB_depth3,Train105.csv,Normal,5,5,1.0
XGB_depth3,Train106.csv,Side I,5,1,0.2
XGB_depth3,Train107.csv,Normal,5,5,1.0
XGB_depth3,Train108.csv,Normal,5,5,1.0
XGB_depth3,Train109.csv,Normal,5,5,1.0
XGB_depth3,Train11.csv,Normal,5,5,1.0
XGB_depth3,Train110.csv,Normal,5,5,1.0
XGB_depth3,Train111.csv,Side II,5,5,1.0
XGB_depth3,Train112.csv,Normal,5,5,1.0
XGB_depth3,Train113.csv,Normal,5,5,1.0
XGB_depth3,Train114.csv,Normal,5,5,1.0
XGB_depth3,Train115.csv,Normal,5,5,1.0
XGB_depth3,Train116.csv,Normal,5,5,1.0
XGB_depth3,Train117.csv,Normal,5,5,1.0
XGB_depth3,Train118.csv,Normal,5,5,1.0
XGB_depth3,Train119.csv,Normal,5,5,1.0
XGB_depth3,Train12.csv,Side II,5,5,1.0
XGB_depth3,Train120.csv,Normal,5,5,1.0
XGB_depth3,Train121.csv,Side I,5,0,0.0
XGB_depth3,Train122.csv,Normal,5,5,1.0
XGB_depth3,Train123.csv,Normal,5,1,0.2
XGB_depth3,Train124.csv,Normal,5,5,1.0
XGB_depth3,Train125.csv,Normal,5,5,1.0
XGB_depth3,Train126.csv,Normal,5,4,0.8
XGB_depth3,Train127.csv,Side II,5,5,1.0
XGB_depth3,Train128.csv,Normal,5,5,1.0
XGB_depth3,Train129.csv,Normal,5,5,1.0
XGB_depth3,Train13.csv,Normal,5,5,1.0
XGB_depth3,Train130.csv,Normal,5,4,0.8
XGB_depth3,Train131.csv,Normal,5,5,1.0
XGB_depth3,Train132.csv,Normal,5,5,1.0
XGB_depth3,Train133.csv,Normal,5,5,1.0
XGB_depth3,Train134.csv,Normal,5,5,1.0
XGB_depth3,Train135.csv,Normal,5,5,1.0
XGB_depth3,Train136.csv,Normal,5,5,1.0
XGB_depth3,Train137.csv,Side I,5,5,1.0
XGB_depth3,Train138.csv,Normal,5,5,1.0
XGB_depth3,Train139.csv,Normal,5,5,1.0
XGB_depth3,Train14.csv,Normal,5,5,1.0
XGB_depth3,Train140.csv,Normal,5,5,1.0
XGB_depth3,Train141.csv,Normal,5,5,1.0
XGB_depth3,Train142.csv,Normal,5,5,1.0
XGB_depth3,Train143.csv,Normal,5,5,1.0
XGB_depth3,Train144.csv,Normal,5,5,1.0
XGB_depth3,Train145.csv,Normal,5,5,1.0
XGB_depth3,Train146.csv,Normal,5,5,1.0
XGB_depth3,Train147.csv,Normal,5,5,1.0
XGB_depth3,Train148.csv,Normal,5,5,1.0
XGB_depth3,Train149.csv,Normal,5,5,1.0
XGB_depth3,Train15.csv,Normal,5,5,1.0
XGB_depth3,Train150.csv,Side I,5,2,0.4
XGB_depth3,Train151.csv,Normal,5,5,1.0
XGB_depth3,Train152.csv,Normal,5,5,1.0
XGB_depth3,Train153.csv,Normal,5,5,1.0
XGB_depth3,Train154.csv,Normal,5,5,1.0
XGB_depth3,Train155.csv,Normal,5,5,1.0
XGB_depth3,Train156.csv,Normal,5,5,1.0
XGB_depth3,Train157.csv,Normal,5,5,1.0
XGB_depth3,Train158.csv,Normal,5,5,1.0
XGB_depth3,Train159.csv,Normal,5,5,1.0
XGB_depth3,Train16.csv,Normal,5,5,1.0
XGB_depth3,Train160.csv,Normal,5,5,1.0
XGB_depth3,Train161.csv,Normal,5,5,1.0
XGB_depth3,Train162.csv,Normal,5,5,1.0
XGB_depth3,Train163.csv,Side I,5,5,1.0
XGB_depth3,Train164.csv,Side II,5,5,1.0
XGB_depth3,Train165.csv,Normal,5,5,1.0
XGB_depth3,Train166.csv,Normal,5,5,1.0
XGB_depth3,Train167.csv,Normal,5,5,1.0
XGB_depth3,Train168.csv,Normal,5,5,1.0
XGB_depth3,Train169.csv,Normal,5,5,1.0
XGB_depth3,Train17.csv,Normal,5,5,1.0
XGB_depth3,Train170.csv,Side I,5,0,0.0
XGB_depth3,Train171.csv,Normal,5,5,1.0
XGB_depth3,Train172.csv,Normal,5,5,1.0
XGB_depth3,Train173.csv,Normal,5,5,1.0
XGB_depth3,Train174.csv,Normal,5,5,1.0
XGB_depth3,Train175.csv,Normal,5,5,1.0
XGB_depth3,Train176.csv,Normal,5,4,0.8
XGB_depth3,Train177.csv,Normal,5,0,0.0
XGB_depth3,Train178.csv,Normal,5,5,1.0
XGB_depth3,Train179.csv,Side II,5,5,1.0
XGB_depth3,Train18.csv,Normal,5,5,1.0
XGB_depth3,Train180.csv,Side I,5,2,0.4
XGB_depth3,Train181.csv,Normal,5,5,1.0
XGB_depth3,Train182.csv,Normal,5,5,1.0
XGB_depth3,Train183.csv,Normal,5,5,1.0
XGB_depth3,Train184.csv,Normal,5,5,1.0
XGB_depth3,Train185.csv,Side I,5,0,0.0
XGB_depth3,Train186.csv,Normal,5,5,1.0
XGB_depth3,Train187.csv,Normal,5,5,1.0
XGB_depth3,Train188.csv,Side II,5,5,1.0
XGB_depth3,Train189.csv,Normal,5,5,1.0
XGB_depth3,Train19.csv,Normal,5,5,1.0
XGB_depth3,Train190.csv,Normal,5,5,1.0
XGB_depth3,Train191.csv,Normal,5,5,1.0
XGB_depth3,Train192.csv,Normal,5,5,1.0
XGB_depth3,Train193.csv,Normal,5,5,1.0
XGB_depth3,Train194.csv,Side I,5,0,0.0
XGB_depth3,Train195.csv,Normal,5,5,1.0
XGB_depth3,Train196.csv,Normal,5,5,1.0
XGB_depth3,Train197.csv,Normal,5,4,0.8
XGB_depth3,Train198.csv,Side II,5,5,1.0
XGB_depth3,Train199.csv,Side II,5,5,1.0
XGB_depth3,Train2.csv,Side II,5,3,0.6
XGB_depth3,Train20.csv,Normal,5,5,1.0
XGB_depth3,Train200.csv,Normal,5,5,1.0
XGB_depth3,Train201.csv,Normal,5,5,1.0
XGB_depth3,Train202.csv,Side I,5,0,0.0
XGB_depth3,Train203.csv,Normal,5,5,1.0
XGB_depth3,Train204.csv,Normal,5,5,1.0
XGB_depth3,Train205.csv,Normal,5,5,1.0
XGB_depth3,Train206.csv,Normal,5,5,1.0
XGB_depth3,Train207.csv,Side II,5,5,1.0
XGB_depth3,Train208.csv,Normal,5,5,1.0
XGB_depth3,Train209.csv,Normal,5,5,1.0
XGB_depth3,Train21.csv,Normal,5,5,1.0
XGB_depth3,Train210.csv,Normal,5,5,1.0
XGB_depth3,Train211.csv,Normal,5,5,1.0
XGB_depth3,Train212.csv,Normal,5,5,1.0
XGB_depth3,Train213.csv,Side I,5,4,0.8
XGB_depth3,Train214.csv,Normal,5,5,1.0
XGB_depth3,Train215.csv,Normal,5,5,1.0
XGB_depth3,Train216.csv,Side II,5,0,0.0
XGB_depth3,Train217.csv,Side II,5,0,0.0
XGB_depth3,Train218.csv,Normal,5,5,1.0
XGB_depth3,Train219.csv,Normal,5,5,1.0
XGB_depth3,Train22.csv,Normal,5,5,1.0
XGB_depth3,Train220.csv,Normal,5,5,1.0
XGB_depth3,Train221.csv,Normal,5,5,1.0
XGB_depth3,Train222.csv,Normal,5,5,1.0
XGB_depth3,Train223.csv,Normal,5,5,1.0
XGB_depth3,Train224.csv,Normal,5,5,1.0
XGB_depth3,Train225.csv,Normal,5,5,1.0
XGB_depth3,Train226.csv,Normal,5,5,1.0
XGB_depth3,Train227.csv,Normal,5,5,1.0
XGB_depth3,Train228.csv,Normal,5,5,1.0
XGB_depth3,Train229.csv,Normal,5,5,1.0
XGB_depth3,Train23.csv,Normal,5,5,1.0
XGB_depth3,Train230.csv,Normal,5,5,1.0
XGB_depth3,Train231.csv,Normal,5,5,1.0
XGB_depth3,Train232.csv,Normal,5,5,1.0
XGB_depth3,Train233.csv,Normal,5,5,1.0
XGB_depth3,Train234.csv,Normal,5,5,1.0
XGB_depth3,Train235.csv,Normal,5,5,1.0
XGB_depth3,Train236.csv,Normal,5,5,1.0
XGB_depth3,Train237.csv,Normal,5,5,1.0
XGB_depth3,Train238.csv,Normal,5,5,1.0
XGB_depth3,Train239.csv,Normal,5,5,1.0
XGB_depth3,Train24.csv,Normal,5,5,1.0
XGB_depth3,Train240.csv,Side II,5,4,0.8
XGB_depth3,Train241.csv,Normal,5,5,1.0
XGB_depth3,Train242.csv,Normal,5,5,1.0
XGB_depth3,Train243.csv,Normal,5,5,1.0
XGB_depth3,Train244.csv,Normal,5,5,1.0
XGB_depth3,Train245.csv,Normal,5,5,1.0
XGB_depth3,Train246.csv,Normal,5,5,1.0
XGB_depth3,Train247.csv,Normal,5,5,1.0
XGB_depth3,Train248.csv,Side II,5,5,1.0
XGB_depth3,Train249.csv,Normal,5,5,1.0
XGB_depth3,Train25.csv,Normal,5,5,1.0
XGB_depth3,Train250.csv,Normal,5,5,1.0
XGB_depth3,Train251.csv,Normal,5,0,0.0
XGB_depth3,Train252.csv,Normal,5,5,1.0
XGB_depth3,Train253.csv,Normal,5,5,1.0
XGB_depth3,Train254.csv,Normal,5,5,1.0
XGB_depth3,Train255.csv,Normal,5,5,1.0
XGB_depth3,Train256.csv,Normal,5,5,1.0
XGB_depth3,Train257.csv,Normal,5,5,1.0
XGB_depth3,Train258.csv,Normal,5,5,1.0
XGB_depth3,Train259.csv,Normal,5,5,1.0
XGB_depth3,Train26.csv,Side II,5,5,1.0
XGB_depth3,Train260.csv,Normal,5,5,1.0
XGB_depth3,Train261.csv,Normal,5,5,1.0
XGB_depth3,Train262.csv,Normal,5,5,1.0
XGB_depth3,Train263.csv,Normal,5,5,1.0
XGB_depth3,Train264.csv,Normal,5,5,1.0
XGB_depth3,Train265.csv,Side II,5,0,0.0
XGB_depth3,Train266.csv,Normal,5,5,1.0
XGB_depth3,Train267.csv,Side II,5,5,1.0
XGB_depth3,Train268.csv,Normal,5,5,1.0
XGB_depth3,Train269.csv,Normal,5,5,1.0
XGB_depth3,Train27.csv,Normal,5,5,1.0
XGB_depth3,Train270.csv,Normal,5,5,1.0
XGB_depth3,Train271.csv,Normal,5,5,1.0
XGB_depth3,Train272.csv,Normal,5,5,1.0
XGB_depth3,Train28.csv,Normal,5,5,1.0
XGB_depth3,Train29.csv,Normal,5,5,1.0
XGB_depth3,Train3.csv,Normal,5,5,1.0
XGB_depth3,Train30.csv,Side II,5,3,0.6
XGB_depth3,Train31.csv,Normal,5,5,1.0
XGB_depth3,Train32.csv,Normal,5,5,1.0
XGB_depth3,Train33.csv,Normal,5,5,1.0
XGB_depth3,Train34.csv,Normal,5,5,1.0
XGB_depth3,Train35.csv,Normal,5,5,1.0
XGB_depth3,Train36.csv,Normal,5,5,1.0
XGB_depth3,Train37.csv,Normal,5,5,1.0
XGB_depth3,Train38.csv,Normal,5,5,1.0
XGB_depth3,Train39.csv,Normal,5,5,1.0
XGB_depth3,Train4.csv,Normal,5,5,1.0
XGB_depth3,Train40.csv,Normal,5,5,1.0
XGB_depth3,Train41.csv,Normal,5,5,1.0
XGB_depth3,Train42.csv,Normal,5,5,1.0
XGB_depth3,Train43.csv,Side II,5,2,0.4
XGB_depth3,Train44.csv,Normal,5,5,1.0
XGB_depth3,Train45.csv,Normal,5,5,1.0
XGB_depth3,Train46.csv,Normal,5,5,1.0
XGB_depth3,Train47.csv,Normal,5,5,1.0
XGB_depth3,Train48.csv,Normal,5,5,1.0
XGB_depth3,Train49.csv,Normal,5,5,1.0
XGB_depth3,Train5.csv,Normal,5,5,1.0
XGB_depth3,Train50.csv,Normal,5,5,1.0
XGB_depth3,Train51.csv,Normal,5,5,1.0
XGB_depth3,Train52.csv,Normal,5,5,1.0
XGB_depth3,Train53.csv,Side II,5,5,1.0
XGB_depth3,Train54.csv,Normal,5,5,1.0
XGB_depth3,Train55.csv,Normal,5,5,1.0
XGB_depth3,Train56.csv,Normal,5,5,1.0
XGB_depth3,Train57.csv,Normal,5,5,1.0
XGB_depth3,Train58.csv,Normal,5,5,1.0
XGB_depth3,Train59.csv,Normal,5,5,1.0
XGB_depth3,Train6.csv,Normal,5,5,1.0
XGB_depth3,Train60.csv,Normal,5,5,1.0
XGB_depth3,Train61.csv,Normal,5,5,1.0
XGB_depth3,Train62.csv,Side I,5,3,0.6
XGB_depth3,Train63.csv,Normal,5,5,1.0
XGB_depth3,Train64.csv,Normal,5,5,1.0
XGB_depth3,Train65.csv,Normal,5,5,1.0
XGB_depth3,Train66.csv,Normal,5,5,1.0
XGB_depth3,Train67.csv,Normal,5,5,1.0
XGB_depth3,Train68.csv,Normal,5,5,1.0
XGB_depth3,Train69.csv,Normal,5,5,1.0
XGB_depth3,Train7.csv,Normal,5,5,1.0
XGB_depth3,Train70.csv,Normal,5,5,1.0
XGB_depth3,Train71.csv,Normal,5,5,1.0
XGB_depth3,Train72.csv,Side II,5,5,1.0
XGB_depth3,Train73.csv,Normal,5,5,1.0
XGB_depth3,Train74.csv,Normal,5,5,1.0
XGB_depth3,Train75.csv,Normal,5,5,1.0
XGB_depth3,Train76.csv,Normal,5,5,1.0
XGB_depth3,Train77.csv,Normal,5,5,1.0
XGB_depth3,Train78.csv,Normal,5,5,1.0
XGB_depth3,Train79.csv,Normal,5,5,1.0
XGB_depth3,Train8.csv,Normal,5,5,1.0
XGB_depth3,Train80.csv,Normal,5,5,1.0
XGB_depth3,Train81.csv,Normal,5,5,1.0
XGB_depth3,Train82.csv,Normal,5,5,1.0
XGB_depth3,Train83.csv,Side I,5,5,1.0
XGB_depth3,Train84.csv,Normal,5,5,1.0
XGB_depth3,Train85.csv,Normal,5,5,1.0
XGB_depth3,Train86.csv,Normal,5,5,1.0
XGB_depth3,Train87.csv,Normal,5,5,1.0
XGB_depth3,Train88.csv,Normal,5,5,1.0
XGB_depth3,Train89.csv,Normal,5,5,1.0
XGB_depth3,Train9.csv,Normal,5,5,1.0
XGB_depth3,Train90.csv,Normal,5,5,1.0
XGB_depth3,Train91.csv,Normal,5,5,1.0
XGB_depth3,Train92.csv,Normal,5,5,1.0
XGB_depth3,Train93.csv,Side II,5,5,1.0
XGB_depth3,Train94.csv,Normal,5,5,1.0
XGB_depth3,Train95.csv,Normal,5,5,1.0
XGB_depth3,Train96.csv,Normal,5,5,1.0
XGB_depth3,Train97.csv,Normal,5,5,1.0
XGB_depth3,Train98.csv,Normal,5,5,1.0
XGB_depth3,Train99.csv,Normal,5,5,1.0
XGB_lr005,Train1.csv,Normal,5,5,1.0
XGB_lr005,Train10.csv,Normal,5,5,1.0
XGB_lr005,Train100.csv,Side I,5,0,0.0
XGB_lr005,Train101.csv,Normal,5,5,1.0
XGB_lr005,Train102.csv,Normal,5,5,1.0
XGB_lr005,Train103.csv,Side II,5,4,0.8
XGB_lr005,Train104.csv,Side II,5,5,1.0
XGB_lr005,Train105.csv,Normal,5,5,1.0
XGB_lr005,Train106.csv,Side I,5,0,0.0
XGB_lr005,Train107.csv,Normal,5,5,1.0
XGB_lr005,Train108.csv,Normal,5,5,1.0
XGB_lr005,Train109.csv,Normal,5,5,1.0
XGB_lr005,Train11.csv,Normal,5,5,1.0
XGB_lr005,Train110.csv,Normal,5,5,1.0
XGB_lr005,Train111.csv,Side II,5,5,1.0
XGB_lr005,Train112.csv,Normal,5,5,1.0
XGB_lr005,Train113.csv,Normal,5,5,1.0
XGB_lr005,Train114.csv,Normal,5,5,1.0
XGB_lr005,Train115.csv,Normal,5,5,1.0
XGB_lr005,Train116.csv,Normal,5,5,1.0
XGB_lr005,Train117.csv,Normal,5,5,1.0
XGB_lr005,Train118.csv,Normal,5,5,1.0
XGB_lr005,Train119.csv,Normal,5,5,1.0
XGB_lr005,Train12.csv,Side II,5,5,1.0
XGB_lr005,Train120.csv,Normal,5,5,1.0
XGB_lr005,Train121.csv,Side I,5,1,0.2
XGB_lr005,Train122.csv,Normal,5,5,1.0
XGB_lr005,Train123.csv,Normal,5,1,0.2
XGB_lr005,Train124.csv,Normal,5,5,1.0
XGB_lr005,Train125.csv,Normal,5,5,1.0
XGB_lr005,Train126.csv,Normal,5,4,0.8
XGB_lr005,Train127.csv,Side II,5,5,1.0
XGB_lr005,Train128.csv,Normal,5,5,1.0
XGB_lr005,Train129.csv,Normal,5,5,1.0
XGB_lr005,Train13.csv,Normal,5,5,1.0
XGB_lr005,Train130.csv,Normal,5,4,0.8
XGB_lr005,Train131.csv,Normal,5,5,1.0
XGB_lr005,Train132.csv,Normal,5,5,1.0
XGB_lr005,Train133.csv,Normal,5,5,1.0
XGB_lr005,Train134.csv,Normal,5,5,1.0
XGB_lr005,Train135.csv,Normal,5,5,1.0
XGB_lr005,Train136.csv,Normal,5,5,1.0
XGB_lr005,Train137.csv,Side I,5,5,1.0
XGB_lr005,Train138.csv,Normal,5,5,1.0
XGB_lr005,Train139.csv,Normal,5,5,1.0
XGB_lr005,Train14.csv,Normal,5,5,1.0
XGB_lr005,Train140.csv,Normal,5,5,1.0
XGB_lr005,Train141.csv,Normal,5,5,1.0
XGB_lr005,Train142.csv,Normal,5,5,1.0
XGB_lr005,Train143.csv,Normal,5,5,1.0
XGB_lr005,Train144.csv,Normal,5,5,1.0
XGB_lr005,Train145.csv,Normal,5,5,1.0
XGB_lr005,Train146.csv,Normal,5,5,1.0
XGB_lr005,Train147.csv,Normal,5,5,1.0
XGB_lr005,Train148.csv,Normal,5,5,1.0
XGB_lr005,Train149.csv,Normal,5,5,1.0
XGB_lr005,Train15.csv,Normal,5,5,1.0
XGB_lr005,Train150.csv,Side I,5,3,0.6
XGB_lr005,Train151.csv,Normal,5,5,1.0
XGB_lr005,Train152.csv,Normal,5,5,1.0
XGB_lr005,Train153.csv,Normal,5,5,1.0
XGB_lr005,Train154.csv,Normal,5,5,1.0
XGB_lr005,Train155.csv,Normal,5,5,1.0
XGB_lr005,Train156.csv,Normal,5,5,1.0
XGB_lr005,Train157.csv,Normal,5,5,1.0
XGB_lr005,Train158.csv,Normal,5,5,1.0
XGB_lr005,Train159.csv,Normal,5,5,1.0
XGB_lr005,Train16.csv,Normal,5,5,1.0
XGB_lr005,Train160.csv,Normal,5,5,1.0
XGB_lr005,Train161.csv,Normal,5,5,1.0
XGB_lr005,Train162.csv,Normal,5,5,1.0
XGB_lr005,Train163.csv,Side I,5,5,1.0
XGB_lr005,Train164.csv,Side II,5,5,1.0
XGB_lr005,Train165.csv,Normal,5,5,1.0
XGB_lr005,Train166.csv,Normal,5,5,1.0
XGB_lr005,Train167.csv,Normal,5,5,1.0
XGB_lr005,Train168.csv,Normal,5,5,1.0
XGB_lr005,Train169.csv,Normal,5,5,1.0
XGB_lr005,Train17.csv,Normal,5,5,1.0
XGB_lr005,Train170.csv,Side I,5,0,0.0
XGB_lr005,Train171.csv,Normal,5,5,1.0
XGB_lr005,Train172.csv,Normal,5,5,1.0
XGB_lr005,Train173.csv,Normal,5,5,1.0
XGB_lr005,Train174.csv,Normal,5,5,1.0
XGB_lr005,Train175.csv,Normal,5,5,1.0
XGB_lr005,Train176.csv,Normal,5,4,0.8
XGB_lr005,Train177.csv,Normal,5,0,0.0
XGB_lr005,Train178.csv,Normal,5,5,1.0
XGB_lr005,Train179.csv,Side II,5,5,1.0
XGB_lr005,Train18.csv,Normal,5,5,1.0
XGB_lr005,Train180.csv,Side I,5,2,0.4
XGB_lr005,Train181.csv,Normal,5,5,1.0
XGB_lr005,Train182.csv,Normal,5,5,1.0
XGB_lr005,Train183.csv,Normal,5,5,1.0
XGB_lr005,Train184.csv,Normal,5,5,1.0
XGB_lr005,Train185.csv,Side I,5,0,0.0
XGB_lr005,Train186.csv,Normal,5,5,1.0
XGB_lr005,Train187.csv,Normal,5,5,1.0
XGB_lr005,Train188.csv,Side II,5,5,1.0
XGB_lr005,Train189.csv,Normal,5,5,1.0
XGB_lr005,Train19.csv,Normal,5,5,1.0
XGB_lr005,Train190.csv,Normal,5,5,1.0
XGB_lr005,Train191.csv,Normal,5,5,1.0
XGB_lr005,Train192.csv,Normal,5,5,1.0
XGB_lr005,Train193.csv,Normal,5,5,1.0
XGB_lr005,Train194.csv,Side I,5,0,0.0
XGB_lr005,Train195.csv,Normal,5,5,1.0
XGB_lr005,Train196.csv,Normal,5,5,1.0
XGB_lr005,Train197.csv,Normal,5,4,0.8
XGB_lr005,Train198.csv,Side II,5,5,1.0
XGB_lr005,Train199.csv,Side II,5,5,1.0
XGB_lr005,Train2.csv,Side II,5,2,0.4
XGB_lr005,Train20.csv,Normal,5,5,1.0
XGB_lr005,Train200.csv,Normal,5,5,1.0
XGB_lr005,Train201.csv,Normal,5,5,1.0
XGB_lr005,Train202.csv,Side I,5,0,0.0
XGB_lr005,Train203.csv,Normal,5,5,1.0
XGB_lr005,Train204.csv,Normal,5,5,1.0
XGB_lr005,Train205.csv,Normal,5,5,1.0
XGB_lr005,Train206.csv,Normal,5,5,1.0
XGB_lr005,Train207.csv,Side II,5,5,1.0
XGB_lr005,Train208.csv,Normal,5,5,1.0
XGB_lr005,Train209.csv,Normal,5,5,1.0
XGB_lr005,Train21.csv,Normal,5,5,1.0
XGB_lr005,Train210.csv,Normal,5,5,1.0
XGB_lr005,Train211.csv,Normal,5,5,1.0
XGB_lr005,Train212.csv,Normal,5,5,1.0
XGB_lr005,Train213.csv,Side I,5,4,0.8
XGB_lr005,Train214.csv,Normal,5,5,1.0
XGB_lr005,Train215.csv,Normal,5,5,1.0
XGB_lr005,Train216.csv,Side II,5,0,0.0
XGB_lr005,Train217.csv,Side II,5,0,0.0
XGB_lr005,Train218.csv,Normal,5,5,1.0
XGB_lr005,Train219.csv,Normal,5,5,1.0
XGB_lr005,Train22.csv,Normal,5,5,1.0
XGB_lr005,Train220.csv,Normal,5,5,1.0
XGB_lr005,Train221.csv,Normal,5,5,1.0
XGB_lr005,Train222.csv,Normal,5,5,1.0
XGB_lr005,Train223.csv,Normal,5,5,1.0
XGB_lr005,Train224.csv,Normal,5,5,1.0
XGB_lr005,Train225.csv,Normal,5,5,1.0
XGB_lr005,Train226.csv,Normal,5,5,1.0
XGB_lr005,Train227.csv,Normal,5,5,1.0
XGB_lr005,Train228.csv,Normal,5,5,1.0
XGB_lr005,Train229.csv,Normal,5,5,1.0
XGB_lr005,Train23.csv,Normal,5,5,1.0
XGB_lr005,Train230.csv,Normal,5,5,1.0
XGB_lr005,Train231.csv,Normal,5,5,1.0
XGB_lr005,Train232.csv,Normal,5,5,1.0
XGB_lr005,Train233.csv,Normal,5,5,1.0
XGB_lr005,Train234.csv,Normal,5,5,1.0
XGB_lr005,Train235.csv,Normal,5,5,1.0
XGB_lr005,Train236.csv,Normal,5,5,1.0
XGB_lr005,Train237.csv,Normal,5,5,1.0
XGB_lr005,Train238.csv,Normal,5,5,1.0
XGB_lr005,Train239.csv,Normal,5,5,1.0
XGB_lr005,Train24.csv,Normal,5,5,1.0
XGB_lr005,Train240.csv,Side II,5,3,0.6
XGB_lr005,Train241.csv,Normal,5,5,1.0
XGB_lr005,Train242.csv,Normal,5,5,1.0
XGB_lr005,Train243.csv,Normal,5,5,1.0
XGB_lr005,Train244.csv,Normal,5,5,1.0
XGB_lr005,Train245.csv,Normal,5,5,1.0
XGB_lr005,Train246.csv,Normal,5,5,1.0
XGB_lr005,Train247.csv,Normal,5,5,1.0
XGB_lr005,Train248.csv,Side II,5,5,1.0
XGB_lr005,Train249.csv,Normal,5,5,1.0
XGB_lr005,Train25.csv,Normal,5,5,1.0
XGB_lr005,Train250.csv,Normal,5,5,1.0
XGB_lr005,Train251.csv,Normal,5,0,0.0
XGB_lr005,Train252.csv,Normal,5,5,1.0
XGB_lr005,Train253.csv,Normal,5,5,1.0
XGB_lr005,Train254.csv,Normal,5,5,1.0
XGB_lr005,Train255.csv,Normal,5,5,1.0
XGB_lr005,Train256.csv,Normal,5,5,1.0
XGB_lr005,Train257.csv,Normal,5,5,1.0
XGB_lr005,Train258.csv,Normal,5,5,1.0
XGB_lr005,Train259.csv,Normal,5,5,1.0
XGB_lr005,Train26.csv,Side II,5,5,1.0
XGB_lr005,Train260.csv,Normal,5,5,1.0
XGB_lr005,Train261.csv,Normal,5,5,1.0
XGB_lr005,Train262.csv,Normal,5,5,1.0
XGB_lr005,Train263.csv,Normal,5,5,1.0
XGB_lr005,Train264.csv,Normal,5,5,1.0
XGB_lr005,Train265.csv,Side II,5,0,0.0
XGB_lr005,Train266.csv,Normal,5,5,1.0
XGB_lr005,Train267.csv,Side II,5,5,1.0
XGB_lr005,Train268.csv,Normal,5,5,1.0
XGB_lr005,Train269.csv,Normal,5,5,1.0
XGB_lr005,Train27.csv,Normal,5,5,1.0
XGB_lr005,Train270.csv,Normal,5,5,1.0
XGB_lr005,Train271.csv,Normal,5,5,1.0
XGB_lr005,Train272.csv,Normal,5,5,1.0
XGB_lr005,Train28.csv,Normal,5,5,1.0
XGB_lr005,Train29.csv,Normal,5,5,1.0
XGB_lr005,Train3.csv,Normal,5,5,1.0
XGB_lr005,Train30.csv,Side II,5,3,0.6
XGB_lr005,Train31.csv,Normal,5,5,1.0
XGB_lr005,Train32.csv,Normal,5,5,1.0
XGB_lr005,Train33.csv,Normal,5,5,1.0
XGB_lr005,Train34.csv,Normal,5,5,1.0
XGB_lr005,Train35.csv,Normal,5,5,1.0
XGB_lr005,Train36.csv,Normal,5,5,1.0
XGB_lr005,Train37.csv,Normal,5,5,1.0
XGB_lr005,Train38.csv,Normal,5,5,1.0
XGB_lr005,Train39.csv,Normal,5,5,1.0
XGB_lr005,Train4.csv,Normal,5,5,1.0
XGB_lr005,Train40.csv,Normal,5,5,1.0
